loan_id,borrower_id,application_date,loan_amount,loan_term,interest_rate,collateral_ratio,market_volatility,eth_price,btc_price,defi_tvl,trust_score,income,debt_to_income,age,employment_length,num_delinquencies,num_credit_lines,event_date,event_type,defaulted,loss_given_default,loss_amount,default_probability
L002476,B0807,2024-01-23,1755.5656156204036,60,0.11662900279893555,2.925561781596081,0.30159410903474176,984.4951461314132,39632.310140880334,11272286326.09748,0.3291955760133472,82604.60136805092,0.3606903214452604,34,2.6200361711759066,1,6,2024-03-23,maturity,0,0.0,0.0,0.0
L002477,B0808,2023-03-23,1252.6211427557582,180,0.058176039395323474,2.3863519259247963,0.21049264046042024,1566.8375119669417,43510.7251435629,28089504835.043728,0.3358671834135727,18927.42581857293,0.26174892980378583,31,1.865126109037945,2,5,2023-09-19,maturity,0,0.0,0.0,0.0
L002478,B0808,2024-10-02,4384.596637660091,60,0.11820870471394057,2.076713671006525,0.1607778712945525,2311.6926100551277,34276.774060195756,12512085082.28146,0.3358671834135727,18927.42581857293,0.26174892980378583,31,1.865126109037945,2,5,2024-12-01,maturity,0,0.0,0.0,0.0
L002479,B0808,2024-06-13,15191.653651209059,365,0.1363272250626463,1.7153334942017555,0.06678009153472059,2633.272639509745,35113.69659327758,11102298922.20242,0.3358671834135727,18927.42581857293,0.26174892980378583,31,1.865126109037945,2,5,2025-06-13,maturity,0,0.0,0.0,0.0
L002480,B0809,2023-10-19,2830.425723949526,365,0.13236023990165688,2.8558147342733866,0.21516079103715294,2195.9290088535026,52766.84537951687,22574041993.85607,0.31198374929009903,77129.5817056992,0.3709464413376127,18,1.8523193150876203,0,5,2024-10-18,maturity,0,0.0,0.0,0.0
L002481,B0809,2023-10-03,3167.72079441192,180,0.12419885306626605,2.610297572790569,0.3554087473194215,1592.2406087854554,29701.46882839795,9018196712.857376,0.31198374929009903,77129.5817056992,0.3709464413376127,18,1.8523193150876203,0,5,2024-03-31,maturity,0,0.0,0.0,0.0
L002482,B0809,2023-07-12,4533.643175083559,30,0.09628512377946168,2.281044517439821,0.14591778157834182,2886.347210947229,32164.053645138236,7214902605.524876,0.31198374929009903,77129.5817056992,0.3709464413376127,18,1.8523193150876203,0,5,2023-08-11,maturity,0,0.0,0.0,0.0
L002483,B0810,2023-05-20,1740.06642263124,90,0.1486846700789172,1.4289357492822785,0.2457367576478993,2226.911611511553,15139.573324323801,5065105448.456658,0.47387430463028274,64056.564108958715,0.174630537726529,28,6.339711662906001,0,1,2023-08-18,maturity,0,0.0,0.0,0.0
L002484,B0810,2023-04-24,3841.731162266081,180,0.1728323697140906,1.8188054836368546,0.14965364439973994,1443.8204362366018,28864.296791519464,7093382619.283288,0.47387430463028274,64056.564108958715,0.174630537726529,28,6.339711662906001,0,1,2023-10-21,maturity,0,0.0,0.0,0.0
L002485,B0811,2024-04-08,1785.7148745298473,90,0.07503663077501996,1.6763809154099696,0.16188301825111187,2404.8505215840914,25942.99422700825,7051546382.079325,0.4370166534538474,21155.300938873832,0.3656360562780008,33,3.7506908820263245,0,6,2024-07-07,maturity,0,0.0,0.0,0.0
L002486,B0811,2024-12-18,2079.756439209477,365,0.1025173995270095,1.6628471258435182,0.4075396075643502,2153.7474839976044,48645.90183607243,10979468608.212597,0.4370166534538474,21155.300938873832,0.3656360562780008,33,3.7506908820263245,0,6,2025-12-18,maturity,0,0.0,0.0,0.0
L002487,B0811,2024-05-18,14243.380523487678,60,0.05857130291068991,1.9511846826295862,0.11834273589580778,1717.4313223109652,58402.43899026549,29265844200.414364,0.4370166534538474,21155.300938873832,0.3656360562780008,33,3.7506908820263245,0,6,2024-07-17,maturity,0,0.0,0.0,0.0
L002488,B0811,2023-11-25,9084.526436961314,30,0.09875322008342534,2.5665803090612966,0.3483139784125927,2573.3240290565614,34888.39537850505,9237032437.93516,0.4370166534538474,21155.300938873832,0.3656360562780008,33,3.7506908820263245,0,6,2023-12-25,maturity,0,0.0,0.0,0.0
L002489,B0811,2023-06-05,1810.6412319317492,30,0.09309210056072256,1.6441928399345453,0.19355857513322547,1795.5330754704673,28027.095500949268,37316323950.70603,0.4370166534538474,21155.300938873832,0.3656360562780008,33,3.7506908820263245,0,6,2023-07-05,maturity,0,0.0,0.0,0.0
L002490,B0812,2023-01-23,4520.405215209404,60,0.13494678959317122,2.209023696069525,0.3942990180568685,1377.3204740444035,30835.39265646011,3934204511.8024793,0.7276606055159256,18404.10523371021,0.15573460616986673,33,1.1669867190405356,0,4,2023-03-24,maturity,0,0.0,0.0,0.0
L002491,B0812,2023-04-15,666.9081552388849,90,0.056476336622967985,1.6635251097415433,0.1905841147080616,4686.817965988411,42233.97927114012,15829285241.376612,0.7276606055159256,18404.10523371021,0.15573460616986673,33,1.1669867190405356,0,4,2023-07-14,maturity,0,0.0,0.0,0.0
L002492,B0812,2023-10-03,3875.12469571546,60,0.04614759399583985,1.8753506407415896,0.05,1712.7569902604603,44108.01643385717,7265336589.594461,0.7276606055159256,18404.10523371021,0.15573460616986673,33,1.1669867190405356,0,4,2023-12-02,maturity,0,0.0,0.0,0.0
L002493,B0812,2024-03-24,4077.1733630404497,30,0.07037356299089743,1.3815754601867796,0.24878528127698551,2473.450094374338,49643.15155016253,8637733626.643229,0.7276606055159256,18404.10523371021,0.15573460616986673,33,1.1669867190405356,0,4,2024-04-23,maturity,0,0.0,0.0,0.0
L002494,B0812,2023-08-27,381.6332279201996,30,0.09390395910596347,2.1450681247207504,0.06852256807483378,3084.9008278595434,19581.04231635937,11884531033.60146,0.7276606055159256,18404.10523371021,0.15573460616986673,33,1.1669867190405356,0,4,2023-09-26,maturity,0,0.0,0.0,0.0
L002495,B0813,2023-01-16,10683.786740735957,180,0.17422722163059157,2.5459556111320225,0.16747420450786427,1901.5526852824341,29592.858767691476,3603452985.298855,0.19093624532622988,44811.59177140412,0.12272776231574709,20,6.56945090009581,0,4,2023-07-15,maturity,0,0.0,0.0,0.0
L002496,B0813,2023-08-11,3658.2035274846467,90,0.13305720469303353,2.631881436703955,0.1514205737004899,2816.218687684269,34530.861771855765,12379191242.886768,0.19093624532622988,44811.59177140412,0.12272776231574709,20,6.56945090009581,0,4,2023-11-09,maturity,0,0.0,0.0,0.0
L002497,B0814,2023-11-16,7448.565927429398,180,0.10558635917168656,2.0476497879081683,0.35571259713653114,1086.042796325366,36780.53579940883,3894296110.303515,0.4121630844894641,21881.691852261923,0.5411885797368532,46,1.4166763015807873,1,2,2024-05-14,maturity,0,0.0,0.0,0.0
L002498,B0814,2024-01-16,585.4196015362013,180,0.10145225245147506,1.7469061512561408,0.4078946023700125,1675.6989655057848,51049.15330388221,9999679317.371704,0.4121630844894641,21881.691852261923,0.5411885797368532,46,1.4166763015807873,1,2,2024-07-14,maturity,0,0.0,0.0,0.0
L002499,B0814,2024-12-14,1062.3881647382323,30,0.03509242627108737,1.426498495025912,0.23279240204523557,2919.408459844227,27609.016932183542,14815272139.399223,0.4121630844894641,21881.691852261923,0.5411885797368532,46,1.4166763015807873,1,2,2025-01-13,maturity,0,0.0,0.0,0.0
L002500,B0814,2023-12-05,2945.7830970034565,30,0.06217861089960363,2.13975793083202,0.3591435532397484,1767.5691268664486,46577.07052179309,11370915449.288288,0.4121630844894641,21881.691852261923,0.5411885797368532,46,1.4166763015807873,1,2,2024-01-04,maturity,0,0.0,0.0,0.0
L002501,B0815,2023-02-27,5940.450046243715,90,0.07213728327783465,2.251719098662768,0.05382428334664566,2015.0576846142926,54817.197980279605,24015548128.5131,0.4193784046344075,38618.65717939118,0.33350088411195233,33,5.012110514719511,0,5,2023-05-28,maturity,0,0.0,0.0,0.0
L002502,B0815,2024-02-06,1535.9474063164114,30,0.12032408431947035,1.6879893656111293,0.21405180460620696,3218.427774506914,47255.552152289034,7032252107.895475,0.4193784046344075,38618.65717939118,0.33350088411195233,33,5.012110514719511,0,5,2024-03-07,maturity,0,0.0,0.0,0.0
L002503,B0816,2024-04-26,1867.1610806759425,60,0.09077503535049009,1.7521374579743292,0.21328982368141997,1156.5981692730502,66153.35301340195,27817829871.020424,0.744969750499159,27181.814537861846,0.11605761118979938,35,5.423813362830613,0,4,2024-06-25,maturity,0,0.0,0.0,0.0
L002504,B0816,2023-07-16,6126.170100459582,90,0.06076828187502957,1.5698139869684218,0.10580736005247993,1326.57073236684,30024.923320308248,12035874792.929762,0.744969750499159,27181.814537861846,0.11605761118979938,35,5.423813362830613,0,4,2023-10-14,maturity,0,0.0,0.0,0.0
L002505,B0816,2024-01-26,4313.289059522446,30,0.1417584919376665,1.2267601254092046,0.11191488187534793,992.2402369477886,37926.53023516608,21694412466.184357,0.744969750499159,27181.814537861846,0.11605761118979938,35,5.423813362830613,0,4,2024-02-25,maturity,0,0.0,0.0,0.0
L002506,B0816,2023-05-05,2365.0317680737667,60,0.13638738332728992,1.971491283238383,0.2866779120584003,2155.4831248454384,62377.845183404126,8816562292.389145,0.744969750499159,27181.814537861846,0.11605761118979938,35,5.423813362830613,0,4,2023-07-04,maturity,0,0.0,0.0,0.0
L002507,B0816,2024-01-30,7538.613764984783,180,0.15262547908398238,1.446539418012639,0.17848459023709862,2148.302344527676,28068.068564825146,6211347058.43465,0.744969750499159,27181.814537861846,0.11605761118979938,35,5.423813362830613,0,4,2024-07-28,maturity,0,0.0,0.0,0.0
L002508,B0817,2023-02-04,23377.536152830766,60,0.06542996246221934,2.0168497930107874,0.22159202956862928,2056.1938145740587,30835.741715495038,8782684461.970652,0.6480399584370606,12472.79250332906,0.28270255620596996,39,9.101704151230148,0,9,2023-03-02,default,1,0.32684992167706717,7640.945860555542,1.0
L002509,B0817,2024-04-16,1127.4805227491959,30,0.07454235590121548,2.031934260117087,0.2906452733592785,2453.9386604692904,36262.6609785202,8831927189.83652,0.6480399584370606,12472.79250332906,0.28270255620596996,39,9.101704151230148,0,9,2024-05-16,maturity,0,0.0,0.0,0.0
L002510,B0818,2024-11-12,791.1453279201563,60,0.07677334818363427,1.7324240929833192,0.30881029939593335,1012.3700267210816,32825.0985517601,3138743899.023681,0.7850618387338136,9525.41899996781,0.3202449016408759,27,18.640708704707276,1,4,2025-01-11,maturity,0,0.0,0.0,0.0
L002511,B0818,2024-04-29,588.4679083793363,180,0.1323690312141674,1.23594469117097,0.21080736222217258,2459.8442203919813,31558.042691752853,5283981827.19186,0.7850618387338136,9525.41899996781,0.3202449016408759,27,18.640708704707276,1,4,2024-10-26,maturity,0,0.0,0.0,0.0
L002512,B0818,2024-11-28,3295.7446437069366,90,0.14042153588872344,2.0566576114734954,0.17516249017419755,1529.8084815439695,51375.7244552762,4692737432.750868,0.7850618387338136,9525.41899996781,0.3202449016408759,27,18.640708704707276,1,4,2025-02-26,maturity,0,0.0,0.0,0.0
L002513,B0818,2023-11-27,7466.704980156702,60,0.07097166447238927,1.254252441352595,0.05,2952.8687203541235,34189.01986031407,6231496734.066586,0.7850618387338136,9525.41899996781,0.3202449016408759,27,18.640708704707276,1,4,2024-01-26,maturity,0,0.0,0.0,0.0
L002514,B0818,2024-10-06,2800.4336875063773,30,0.06958444543897362,1.5238564384889095,0.15037411171559772,1812.5508087813919,45580.05752812323,4537030571.547647,0.7850618387338136,9525.41899996781,0.3202449016408759,27,18.640708704707276,1,4,2024-11-05,maturity,0,0.0,0.0,0.0
L002515,B0819,2024-06-17,17374.810797288716,30,0.06917867405396845,2.478944273830454,0.1941852571625644,1419.3087576060173,51051.74099642893,6551228268.735927,0.3212643487593931,41606.45277886123,0.3727884423006114,39,1.5041966063321812,1,0,2024-07-17,maturity,0,0.0,0.0,0.0
L002516,B0819,2023-09-17,18604.067724734592,180,0.1339913083041812,2.0256213213661476,0.08015575340521591,2488.805995251904,25788.207478429653,9117265751.401447,0.3212643487593931,41606.45277886123,0.3727884423006114,39,1.5041966063321812,1,0,2024-03-15,maturity,0,0.0,0.0,0.0
L002517,B0819,2024-10-15,9037.487134621479,90,0.12577621666376243,2.101749872571312,0.1270348630522627,2245.378100469062,20655.028602074806,11095163514.034124,0.3212643487593931,41606.45277886123,0.3727884423006114,39,1.5041966063321812,1,0,2025-01-13,maturity,0,0.0,0.0,0.0
L002518,B0819,2023-07-23,1231.0868879077088,90,0.07190129997520195,2.183604596344349,0.12503672432061852,2558.5333878663637,44888.24844001299,6875605157.973515,0.3212643487593931,41606.45277886123,0.3727884423006114,39,1.5041966063321812,1,0,2023-10-21,maturity,0,0.0,0.0,0.0
L002519,B0819,2023-02-23,3594.1659165870606,60,0.06280487104230359,2.2781384857394604,0.35681306936805185,1263.2747695251915,38427.26943637155,11455363759.727907,0.3212643487593931,41606.45277886123,0.3727884423006114,39,1.5041966063321812,1,0,2023-04-24,maturity,0,0.0,0.0,0.0
L002520,B0820,2023-08-30,1069.1005577511723,180,0.05470035040188675,1.0640754031332276,0.2560850882777515,1623.1015040631544,29211.323878065334,27354842481.57626,0.8008997832357483,25927.65275848012,0.46293765041442997,31,4.2974460962570555,0,11,2024-02-26,maturity,0,0.0,0.0,0.0
L002521,B0821,2023-01-16,616.6684461321022,60,0.14311581104887208,1.0370494126844163,0.14792529483006842,1086.196004165981,28395.737102674204,7435668821.459121,0.5855765345892076,26059.720095543347,0.30685237668604837,26,3.5927997167912094,0,8,2023-03-17,maturity,0,0.0,0.0,0.0
L002522,B0821,2023-10-10,1838.3187458437637,365,0.10563348963824071,2.1678258272263182,0.18868500130747656,1992.2431028853787,58005.65605476786,6873951056.359865,0.5855765345892076,26059.720095543347,0.30685237668604837,26,3.5927997167912094,0,8,2024-10-09,maturity,0,0.0,0.0,0.0
L002523,B0821,2023-05-03,9230.069917243129,180,0.1880445341293764,2.6956155445977714,0.36293245969796994,2249.434635485573,51294.972003908246,7650810338.2264805,0.5855765345892076,26059.720095543347,0.30685237668604837,26,3.5927997167912094,0,8,2023-10-30,maturity,0,0.0,0.0,0.0
L002524,B0822,2023-01-10,4763.299228921339,30,0.0977167348863924,1.7980468239804437,0.2146579676535096,1544.7184816648469,36999.92007423113,4885937732.530913,0.361570700017049,55133.8036531423,0.16341578506865345,40,6.340767061625233,1,7,2023-02-09,maturity,0,0.0,0.0,0.0
L002525,B0822,2024-08-18,3030.9264489784673,180,0.15760527565297525,2.1182933496121934,0.33347051322410926,1507.678015464366,33708.664958872505,10850369877.06047,0.361570700017049,55133.8036531423,0.16341578506865345,40,6.340767061625233,1,7,2025-02-14,maturity,0,0.0,0.0,0.0
L002526,B0823,2023-06-08,4993.050534087948,90,0.05289712908745706,2.429864622803714,0.10144105984483573,1802.3978948488264,19165.277877929042,7045846342.878833,0.22846505578729256,73428.34898420892,0.11291657035485815,49,5.325651314760001,0,6,2023-09-06,maturity,0,0.0,0.0,0.0
L002527,B0823,2023-04-02,5346.767014783694,60,0.13419690304471596,1.648724659690837,0.11088142400103138,3069.5542070834276,65484.37171091377,12604918309.181952,0.22846505578729256,73428.34898420892,0.11291657035485815,49,5.325651314760001,0,6,2023-06-01,maturity,0,0.0,0.0,0.0
L002528,B0823,2023-06-11,21810.238111022063,180,0.09444400362689889,2.8628502823233655,0.26030667274729125,1363.1045315403035,38520.73563467405,8406988590.273797,0.22846505578729256,73428.34898420892,0.11291657035485815,49,5.325651314760001,0,6,2023-12-08,maturity,0,0.0,0.0,0.0
L002529,B0823,2023-04-04,8763.29556082235,365,0.08861625591024755,1.6029746937023515,0.20172558219108147,2319.6784135072007,46594.04489584312,4009364988.040456,0.22846505578729256,73428.34898420892,0.11291657035485815,49,5.325651314760001,0,6,2024-04-03,maturity,0,0.0,0.0,0.0
L002530,B0823,2023-12-13,7280.288829940449,30,0.1394872984387276,2.2910990832549403,0.28646564611596015,1184.2122982099881,25757.963373917733,13084263951.284801,0.22846505578729256,73428.34898420892,0.11291657035485815,49,5.325651314760001,0,6,2024-01-12,maturity,0,0.0,0.0,0.0
L002531,B0824,2023-12-31,2804.526947092839,60,0.12515572862145516,1.7782984260540062,0.11046028590698875,1361.3961643242737,20681.02064915332,13742221123.989935,0.8269567874682507,30837.080808522438,0.2919959339279233,42,3.3802950744265927,0,3,2024-02-29,maturity,0,0.0,0.0,0.0
L002532,B0825,2023-04-20,3481.271110059757,60,0.1432537775885601,2.175307700834458,0.21145096377267944,2309.1188364190352,35264.26876534647,8252796656.738164,0.3345642470688098,29603.289794844368,0.3911316578997541,44,3.149608782558223,1,5,2023-06-19,maturity,0,0.0,0.0,0.0
L002533,B0825,2024-05-14,3911.878068587408,60,0.1402718266104709,1.6859892972694708,0.2924719675489814,1842.7391366887052,32363.20661744553,10679842713.709873,0.3345642470688098,29603.289794844368,0.3911316578997541,44,3.149608782558223,1,5,2024-07-13,maturity,0,0.0,0.0,0.0
L002534,B0825,2023-11-21,12686.32593694606,365,0.15335457440875763,2.4293340476640535,0.26259830412356666,1831.6457573221455,30472.026702590898,12172602728.359568,0.3345642470688098,29603.289794844368,0.3911316578997541,44,3.149608782558223,1,5,2024-11-20,maturity,0,0.0,0.0,0.0
L002535,B0825,2024-10-22,2497.5762264480563,90,0.06557581748660868,1.875931628607213,0.05,1246.935086394509,66751.52849600304,17110899113.580912,0.3345642470688098,29603.289794844368,0.3911316578997541,44,3.149608782558223,1,5,2025-01-20,maturity,0,0.0,0.0,0.0
L002536,B0825,2024-03-25,3077.0849086100093,60,0.12749338878787728,1.6688625117377975,0.2661590762914883,1955.4313288008473,29393.098667871473,8290383613.510754,0.3345642470688098,29603.289794844368,0.3911316578997541,44,3.149608782558223,1,5,2024-05-24,maturity,0,0.0,0.0,0.0
L002537,B0826,2024-12-06,3286.2974192970055,180,0.1359710443114421,1.9642706360774222,0.05,1580.2377688356776,28718.310216644895,4654119050.213192,0.4223524235004142,49025.0082756062,0.21201952769077337,29,1.8346235596429654,0,6,2025-06-04,maturity,0,0.0,0.0,0.0
L002538,B0827,2023-05-18,1517.2118825001987,90,0.019750988526965624,1.6055938077218457,0.2196103833159001,2071.6879938025104,42236.29560664557,15727505693.139889,0.40884306563241835,16088.156484357365,0.17591720072213005,19,9.877794577339332,0,3,2023-08-16,maturity,0,0.0,0.0,0.0
L002539,B0827,2023-02-10,10651.23005811128,180,0.06382536116655954,1.558296442791487,0.20425881272846313,2130.2228817833457,28265.56743405789,11123460313.596956,0.40884306563241835,16088.156484357365,0.17591720072213005,19,9.877794577339332,0,3,2023-08-09,maturity,0,0.0,0.0,0.0
L002540,B0827,2024-12-24,20097.558956617122,180,0.05170990876236647,2.336696916463179,0.3038751126041319,1703.885844924078,41103.95056768685,15360373594.846996,0.40884306563241835,16088.156484357365,0.17591720072213005,19,9.877794577339332,0,3,2025-06-22,maturity,0,0.0,0.0,0.0
L002541,B0828,2023-10-29,3326.4867412158137,365,0.05834116728258915,1.8394880552439312,0.09053108969209905,1532.8397790542829,41464.14855246746,10668560672.88547,0.5774438679561503,41518.39383023492,0.17816691055291842,49,6.471211535299725,2,5,2024-10-28,maturity,0,0.0,0.0,0.0
L002542,B0828,2024-12-14,12200.045533286298,180,0.10533310778968062,1.7206914863039224,0.10032881284158261,2182.746595493492,39029.198805267435,8852344151.238337,0.5774438679561503,41518.39383023492,0.17816691055291842,49,6.471211535299725,2,5,2025-06-12,maturity,0,0.0,0.0,0.0
L002543,B0828,2023-07-14,6311.8617846587795,365,0.07131063581216722,1.0,0.30427734290537184,2196.62648038307,35380.27704020033,6217750965.619792,0.5774438679561503,41518.39383023492,0.17816691055291842,49,6.471211535299725,2,5,2024-07-13,maturity,0,0.0,0.0,0.0
L002544,B0828,2023-07-11,3633.127570911431,365,0.034048925088211696,1.926048951185018,0.05,1866.8061314806032,29389.266300809722,9051541581.958874,0.5774438679561503,41518.39383023492,0.17816691055291842,49,6.471211535299725,2,5,2024-07-10,maturity,0,0.0,0.0,0.0
L002545,B0828,2023-12-23,1439.6869102019505,90,0.15170694866930756,1.9759602731296235,0.13114917927146433,1713.2663800247362,58795.75422576242,6060838058.550838,0.5774438679561503,41518.39383023492,0.17816691055291842,49,6.471211535299725,2,5,2024-03-22,maturity,0,0.0,0.0,0.0
L002546,B0829,2023-10-09,1625.2141668150975,365,0.06155789440045311,1.7873777314635142,0.34950595027058384,1528.4959438540252,32044.838836758347,10778575049.583733,0.28500955983894416,50570.899598705604,0.18500932622098668,55,9.33914361725983,1,8,2024-10-08,maturity,0,0.0,0.0,0.0
L002547,B0829,2024-07-21,4791.190402702705,60,0.14808148258774642,2.4842971873559008,0.23272818545184804,1687.5981649058836,48433.429630733655,6574039988.387252,0.28500955983894416,50570.899598705604,0.18500932622098668,55,9.33914361725983,1,8,2024-09-19,maturity,0,0.0,0.0,0.0
L002548,B0829,2023-03-12,2110.0088692954573,365,0.09198616697333856,2.5623113347684057,0.1163080598100749,1510.0320273488724,38261.210568030554,9472658886.02142,0.28500955983894416,50570.899598705604,0.18500932622098668,55,9.33914361725983,1,8,2024-03-11,maturity,0,0.0,0.0,0.0
L002549,B0829,2023-06-08,3382.0972023541935,180,0.1276196529997595,1.9059200627511184,0.3056030033025458,1941.517031478862,49263.90030162812,6562805168.482304,0.28500955983894416,50570.899598705604,0.18500932622098668,55,9.33914361725983,1,8,2023-12-05,maturity,0,0.0,0.0,0.0
L002550,B0830,2023-09-27,4433.423120614554,365,0.025589285777086548,2.2014240887939396,0.42938897225658645,1658.322200756315,40611.989470505105,10312462249.505613,0.7824059410796327,54619.05672199499,0.2872224558534371,50,3.4962224681380305,0,6,2024-09-26,maturity,0,0.0,0.0,0.0
L002551,B0830,2024-01-11,1412.4743628493966,180,0.1301993618529245,1.5940574790739612,0.05,1458.6067156595657,23901.208322538736,10358869731.974451,0.7824059410796327,54619.05672199499,0.2872224558534371,50,3.4962224681380305,0,6,2024-07-09,maturity,0,0.0,0.0,0.0
L002552,B0830,2023-01-01,5775.486795882418,365,0.12816021587051987,2.403071521802901,0.39114467609001524,1329.2805717507636,43729.55023500306,14514646230.091745,0.7824059410796327,54619.05672199499,0.2872224558534371,50,3.4962224681380305,0,6,2024-01-01,maturity,0,0.0,0.0,0.0
L002553,B0831,2023-07-09,1786.6884537417761,30,0.11285296504725345,2.0997289656594456,0.15149043860602057,2656.019334379936,38969.55739642154,8943263842.041992,0.4529237698821357,11361.075686423113,0.244077624744839,31,2.649925761412661,2,7,2023-08-08,maturity,0,0.0,0.0,0.0
L002554,B0831,2024-09-26,887.1762272427538,90,0.14587087711121716,1.9561530478441869,0.20782891544863516,1402.7101294180084,47483.55521921985,5525398796.6542425,0.4529237698821357,11361.075686423113,0.244077624744839,31,2.649925761412661,2,7,2024-12-25,maturity,0,0.0,0.0,0.0
L002555,B0831,2024-09-27,331.46924588413873,60,0.07480431966341046,2.049661983622759,0.23383963482836392,1885.8754630907688,34488.204584408435,10549127609.697416,0.4529237698821357,11361.075686423113,0.244077624744839,31,2.649925761412661,2,7,2024-11-26,maturity,0,0.0,0.0,0.0
L002556,B0831,2023-11-25,52675.350502991656,30,0.11142627134099507,2.6701742068583765,0.18953011211647097,1698.97632083595,37078.616432923365,6177974398.172511,0.4529237698821357,11361.075686423113,0.244077624744839,31,2.649925761412661,2,7,2023-12-20,default,1,0.13842691373407917,7291.68619999001,1.0
L002557,B0832,2024-02-01,7976.1125968286115,60,0.09462648263698994,1.4517942340975083,0.30197685329974017,1021.6765351750471,69270.32688879107,25011485579.444996,0.8713098521431718,22998.55893882364,0.10039067460857114,23,1.891457974373999,0,4,2024-04-01,maturity,0,0.0,0.0,0.0
L002558,B0832,2024-06-20,20138.965306277776,180,0.0692932559389797,2.010362875787444,0.13781767656703153,2057.4105479965465,36516.13854071718,7741590658.327503,0.8713098521431718,22998.55893882364,0.10039067460857114,23,1.891457974373999,0,4,2024-12-17,maturity,0,0.0,0.0,0.0
L002559,B0832,2024-07-18,2240.287624544467,60,0.08778141561042493,2.590824970561437,0.3305534003206364,1855.111582415139,34394.22546481641,13306227028.149698,0.8713098521431718,22998.55893882364,0.10039067460857114,23,1.891457974373999,0,4,2024-09-16,maturity,0,0.0,0.0,0.0
L002560,B0832,2024-09-19,1943.6462782245899,90,0.0778655871233681,1.0,0.20908535853791566,1872.2244325183942,30849.04064232878,12212121964.72831,0.8713098521431718,22998.55893882364,0.10039067460857114,23,1.891457974373999,0,4,2024-12-18,maturity,0,0.0,0.0,0.0
L002561,B0832,2023-11-27,4063.247852591885,180,0.06816723297371244,1.9348683265583713,0.1820315081817202,1320.4822295448575,21410.01902079001,19974141526.174717,0.8713098521431718,22998.55893882364,0.10039067460857114,23,1.891457974373999,0,4,2024-05-25,maturity,0,0.0,0.0,0.0
L002562,B0833,2023-04-24,3982.287471666194,30,0.10735002787926812,2.0116341640553026,0.32180329758869036,1887.0719030006435,57780.65640477834,10481765276.997915,0.39774797501111736,21440.60961478473,0.5070846832395546,24,5.972311670781225,1,3,2023-05-24,maturity,0,0.0,0.0,0.0
L002563,B0833,2024-06-19,242.01256430267463,30,0.15354124789870732,2.0797725346011418,0.1493098658243881,1674.02175928272,33112.85275595751,5238158100.435299,0.39774797501111736,21440.60961478473,0.5070846832395546,24,5.972311670781225,1,3,2024-07-19,maturity,0,0.0,0.0,0.0
L002564,B0833,2023-02-14,8441.522339567411,60,0.08668637208122845,1.748970218382979,0.629885757229876,1279.3243069010073,35371.5888151311,3084785614.075392,0.39774797501111736,21440.60961478473,0.5070846832395546,24,5.972311670781225,1,3,2023-04-15,maturity,0,0.0,0.0,0.0
L002565,B0834,2023-02-02,15256.99184630644,60,0.08233747392846186,2.3153225764254906,0.1056729025578701,1113.5381074813833,29033.44526935535,19095897348.53059,0.6977107654072465,38558.512535086,0.4574986724481241,18,1.9506554033306822,1,8,2023-04-03,maturity,0,0.0,0.0,0.0
L002566,B0834,2023-04-20,7751.823922197109,180,0.036268552714865204,1.0,0.16787810037624562,2509.1806853538837,28924.517921552306,16691328644.413221,0.6977107654072465,38558.512535086,0.4574986724481241,18,1.9506554033306822,1,8,2023-10-17,maturity,0,0.0,0.0,0.0
L002567,B0835,2023-04-12,5494.084199400246,30,0.18634646003364178,1.9221868636786295,0.19399559977452568,1485.403812424817,48805.837858765044,13093853106.297796,0.18898524933067357,48457.71048822482,0.20267801089675044,33,19.666770899010285,0,1,2023-05-12,maturity,0,0.0,0.0,0.0
L002568,B0835,2024-08-07,885.3835208837961,180,0.14162628212209372,1.493525135195549,0.10887701812464762,2261.327461586742,24925.86380829453,8093214851.960449,0.18898524933067357,48457.71048822482,0.20267801089675044,33,19.666770899010285,0,1,2025-02-03,maturity,0,0.0,0.0,0.0
L002569,B0836,2024-06-22,14614.018887584347,365,0.1017992413944275,2.027995203525523,0.2791796282046351,2676.0756194398055,25030.272723543076,11511620134.93317,0.797891991088843,89145.5979865514,0.27088059251508484,51,1.5744184013946483,0,5,2025-06-22,maturity,0,0.0,0.0,0.0
L002570,B0836,2024-12-19,17941.455208004765,365,0.113447764040028,1.8858278134472957,0.17828978928866457,2315.3112038723957,38723.71599582733,16840717322.163424,0.797891991088843,89145.5979865514,0.27088059251508484,51,1.5744184013946483,0,5,2025-12-19,maturity,0,0.0,0.0,0.0
L002571,B0836,2023-09-20,7632.880217969023,30,0.07574517779847091,1.150680612800773,0.17695634920494968,1249.768654767523,20976.05210379685,6321532300.930029,0.797891991088843,89145.5979865514,0.27088059251508484,51,1.5744184013946483,0,5,2023-10-20,maturity,0,0.0,0.0,0.0
L002572,B0836,2024-01-11,13814.347263434012,60,0.08009559930026038,1.9467212087862573,0.2673599142769947,1788.723854506942,29542.82711824614,7796538457.148507,0.797891991088843,89145.5979865514,0.27088059251508484,51,1.5744184013946483,0,5,2024-03-11,maturity,0,0.0,0.0,0.0
L002573,B0837,2023-03-14,8191.601366332735,30,0.08314041067927039,1.0,0.1646851686260752,2120.701881559573,38363.551376940384,5850117824.520335,0.900855661226696,26984.57571079789,0.12363565798874872,33,5.578545589467292,0,6,2023-04-13,maturity,0,0.0,0.0,0.0
